tile_X_Y,image_fname,label_fname,class_name,xabs,yabs,width,height
tile_66_96,post\img\tile_66_96.jpg,post\label\tile_66_96.json,undamagedresidentialbuilding,163.0,320.0,207.0,362.0
tile_66_96,post\img\tile_66_96.jpg,post\label\tile_66_96.json,undamagedresidentialbuilding,199.0,382.0,246.0,419.0
tile_66_96,post\img\tile_66_96.jpg,post\label\tile_66_96.json,undamagedcommercialbuilding,72.0,378.0,136.0,436.0
tile_66_96,post\img\tile_66_96.jpg,post\label\tile_66_96.json,undamagedcommercialbuilding,78.0,463.0,222.0,511.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,undamagedcommercialbuilding,68.0,0.0,165.0,65.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,undamagedcommercialbuilding,149.0,0.0,216.0,87.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,undamagedcommercialbuilding,195.0,9.0,259.0,83.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,undamagedcommercialbuilding,127.0,104.0,187.0,165.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,undamagedcommercialbuilding,191.0,121.0,242.0,196.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,damagedresidentialbuilding,85.0,185.0,135.0,245.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,undamagedresidentialbuilding,142.0,261.0,195.0,310.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,undamagedresidentialbuilding,38.0,349.0,109.0,419.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,undamagedresidentialbuilding,28.0,444.0,74.0,475.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,damagedresidentialbuilding,474.0,346.0,511.0,400.0
tile_66_97,post\img\tile_66_97.jpg,post\label\tile_66_97.json,damagedresidentialbuilding,484.0,409.0,511.0,474.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,damagedresidentialbuilding,55.0,245.0,106.0,290.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,damagedresidentialbuilding,10.0,212.0,41.0,247.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,damagedresidentialbuilding,58.0,197.0,86.0,222.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,damagedresidentialbuilding,108.0,330.0,141.0,377.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,282.0,113.0,323.0,165.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,205.0,74.0,282.0,151.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,297.0,72.0,360.0,123.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,damagedresidentialbuilding,274.0,243.0,302.0,280.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,damagedresidentialbuilding,246.0,283.0,296.0,344.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,295.0,390.0,334.0,425.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,344.0,404.0,381.0,449.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,410.0,419.0,433.0,453.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,damagedcommercialbuilding,247.0,456.0,357.0,511.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,378.0,173.0,431.0,233.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedcommercialbuilding,378.0,173.0,431.0,233.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,324.0,282.0,381.0,343.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,340.0,186.0,369.0,225.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,damagedcommercialbuilding,439.0,198.0,491.0,269.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,456.0,97.0,505.0,158.0
tile_67_108,post\img\tile_67_108.jpg,post\label\tile_67_108.json,undamagedresidentialbuilding,381.0,64.0,432.0,111.0
tile_67_112,post\img\tile_67_112.jpg,post\label\tile_67_112.json,undamagedcommercialbuilding,46.0,289.0,239.0,465.0
tile_67_112,post\img\tile_67_112.jpg,post\label\tile_67_112.json,undamagedresidentialbuilding,32.0,66.0,93.0,125.0
tile_67_112,post\img\tile_67_112.jpg,post\label\tile_67_112.json,undamagedresidentialbuilding,316.0,33.0,371.0,90.0
tile_67_113,post\img\tile_67_113.jpg,post\label\tile_67_113.json,damagedcommercialbuilding,35.0,238.0,210.0,324.0
tile_67_113,post\img\tile_67_113.jpg,post\label\tile_67_113.json,damagedcommercialbuilding,220.0,269.0,303.0,346.0
tile_67_113,post\img\tile_67_113.jpg,post\label\tile_67_113.json,damagedcommercialbuilding,88.0,395.0,194.0,444.0
tile_67_113,post\img\tile_67_113.jpg,post\label\tile_67_113.json,damagedcommercialbuilding,200.0,381.0,248.0,415.0
tile_67_113,post\img\tile_67_113.jpg,post\label\tile_67_113.json,undamagedcommercialbuilding,0.0,392.0,58.0,456.0
tile_67_113,post\img\tile_67_113.jpg,post\label\tile_67_113.json,undamagedcommercialbuilding,0.0,7.0,55.0,50.0
tile_67_114,post\img\tile_67_114.jpg,post\label\tile_67_114.json,undamagedcommercialbuilding,44.0,98.0,208.0,346.0
tile_67_114,post\img\tile_67_114.jpg,post\label\tile_67_114.json,undamagedcommercialbuilding,411.0,224.0,497.0,283.0
tile_67_114,post\img\tile_67_114.jpg,post\label\tile_67_114.json,undamagedcommercialbuilding,11.0,438.0,170.0,511.0
tile_67_114,post\img\tile_67_114.jpg,post\label\tile_67_114.json,undamagedcommercialbuilding,95.0,461.0,203.0,511.0
tile_67_125,post\img\tile_67_125.jpg,post\label\tile_67_125.json,damagedresidentialbuilding,432.0,38.0,462.0,96.0
tile_67_125,post\img\tile_67_125.jpg,post\label\tile_67_125.json,damagedresidentialbuilding,434.0,143.0,477.0,188.0
tile_67_125,post\img\tile_67_125.jpg,post\label\tile_67_125.json,undamagedresidentialbuilding,445.0,198.0,491.0,234.0
tile_67_125,post\img\tile_67_125.jpg,post\label\tile_67_125.json,undamagedresidentialbuilding,460.0,233.0,499.0,262.0
tile_67_125,post\img\tile_67_125.jpg,post\label\tile_67_125.json,undamagedresidentialbuilding,472.0,269.0,511.0,303.0
tile_67_125,post\img\tile_67_125.jpg,post\label\tile_67_125.json,undamagedresidentialbuilding,448.0,346.0,491.0,385.0
tile_67_125,post\img\tile_67_125.jpg,post\label\tile_67_125.json,damagedcommercialbuilding,452.0,422.0,499.0,470.0
tile_67_126,post\img\tile_67_126.jpg,post\label\tile_67_126.json,damagedresidentialbuilding,279.0,289.0,318.0,325.0
tile_67_126,post\img\tile_67_126.jpg,post\label\tile_67_126.json,damagedresidentialbuilding,335.0,275.0,363.0,303.0
tile_67_126,post\img\tile_67_126.jpg,post\label\tile_67_126.json,damagedresidentialbuilding,216.0,406.0,275.0,447.0
tile_67_126,post\img\tile_67_126.jpg,post\label\tile_67_126.json,damagedresidentialbuilding,213.0,449.0,259.0,479.0
tile_67_126,post\img\tile_67_126.jpg,post\label\tile_67_126.json,damagedresidentialbuilding,244.0,476.0,281.0,511.0
tile_67_126,post\img\tile_67_126.jpg,post\label\tile_67_126.json,undamagedresidentialbuilding,468.0,108.0,511.0,153.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,damagedresidentialbuilding,103.0,108.0,140.0,145.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,damagedresidentialbuilding,120.0,76.0,159.0,116.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,damagedresidentialbuilding,145.0,51.0,186.0,94.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,damagedresidentialbuilding,264.0,16.0,313.0,61.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,undamagedresidentialbuilding,57.0,146.0,96.0,191.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,undamagedresidentialbuilding,15.0,175.0,59.0,217.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,undamagedresidentialbuilding,66.0,200.0,111.0,241.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,damagedresidentialbuilding,216.0,333.0,250.0,361.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,undamagedresidentialbuilding,255.0,325.0,300.0,370.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,undamagedcommercialbuilding,435.0,206.0,493.0,266.0
tile_67_127,post\img\tile_67_127.jpg,post\label\tile_67_127.json,undamagedresidentialbuilding,348.0,105.0,372.0,128.0
tile_67_128,post\img\tile_67_128.jpg,post\label\tile_67_128.json,undamagedresidentialbuilding,299.0,99.0,333.0,178.0
tile_67_128,post\img\tile_67_128.jpg,post\label\tile_67_128.json,undamagedresidentialbuilding,349.0,200.0,382.0,226.0
tile_67_128,post\img\tile_67_128.jpg,post\label\tile_67_128.json,undamagedcommercialbuilding,216.0,449.0,264.0,511.0
tile_67_128,post\img\tile_67_128.jpg,post\label\tile_67_128.json,undamagedresidentialbuilding,319.0,470.0,361.0,511.0
tile_67_128,post\img\tile_67_128.jpg,post\label\tile_67_128.json,undamagedresidentialbuilding,402.0,392.0,442.0,441.0
tile_67_132,post\img\tile_67_132.jpg,post\label\tile_67_132.json,undamagedresidentialbuilding,94.0,285.0,135.0,331.0
tile_67_132,post\img\tile_67_132.jpg,post\label\tile_67_132.json,undamagedresidentialbuilding,41.0,316.0,73.0,362.0
tile_67_132,post\img\tile_67_132.jpg,post\label\tile_67_132.json,undamagedresidentialbuilding,136.0,381.0,176.0,437.0
tile_67_132,post\img\tile_67_132.jpg,post\label\tile_67_132.json,undamagedresidentialbuilding,0.0,357.0,34.0,403.0
tile_67_132,post\img\tile_67_132.jpg,post\label\tile_67_132.json,undamagedresidentialbuilding,0.0,210.0,21.0,272.0
tile_67_132,post\img\tile_67_132.jpg,post\label\tile_67_132.json,undamagedcommercialbuilding,0.0,124.0,54.0,190.0
tile_67_134,post\img\tile_67_134.jpg,post\label\tile_67_134.json,undamagedresidentialbuilding,30.0,291.0,74.0,353.0
tile_67_134,post\img\tile_67_134.jpg,post\label\tile_67_134.json,undamagedresidentialbuilding,22.0,394.0,62.0,436.0
tile_67_134,post\img\tile_67_134.jpg,post\label\tile_67_134.json,undamagedresidentialbuilding,135.0,160.0,169.0,197.0
tile_67_134,post\img\tile_67_134.jpg,post\label\tile_67_134.json,undamagedresidentialbuilding,21.0,144.0,65.0,185.0
tile_67_134,post\img\tile_67_134.jpg,post\label\tile_67_134.json,undamagedresidentialbuilding,207.0,86.0,256.0,132.0
tile_67_139,post\img\tile_67_139.jpg,post\label\tile_67_139.json,undamagedcommercialbuilding,59.0,367.0,130.0,431.0
tile_67_139,post\img\tile_67_139.jpg,post\label\tile_67_139.json,damagedresidentialbuilding,287.0,25.0,315.0,78.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,121.0,11.0,181.0,68.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,221.0,59.0,281.0,137.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,189.0,137.0,248.0,190.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,99.0,210.0,158.0,268.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,153.0,261.0,216.0,327.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,33.0,379.0,71.0,422.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,0.0,316.0,20.0,381.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,0.0,424.0,31.0,473.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,152.0,421.0,190.0,466.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedcommercialbuilding,229.0,408.0,288.0,477.0
tile_67_140,post\img\tile_67_140.jpg,post\label\tile_67_140.json,undamagedresidentialbuilding,0.0,81.0,40.0,132.0
tile_67_141,post\img\tile_67_141.jpg,post\label\tile_67_141.json,damagedresidentialbuilding,75.0,288.0,105.0,326.0
tile_67_141,post\img\tile_67_141.jpg,post\label\tile_67_141.json,undamagedcommercialbuilding,0.0,246.0,63.0,309.0
tile_67_141,post\img\tile_67_141.jpg,post\label\tile_67_141.json,undamagedcommercialbuilding,126.0,48.0,175.0,98.0
tile_67_141,post\img\tile_67_141.jpg,post\label\tile_67_141.json,undamagedcommercialbuilding,38.0,0.0,96.0,54.0
tile_67_141,post\img\tile_67_141.jpg,post\label\tile_67_141.json,undamagedresidentialbuilding,256.0,20.0,295.0,59.0
tile_68_100,post\img\tile_68_100.jpg,post\label\tile_68_100.json,undamagedresidentialbuilding,187.0,10.0,312.0,114.0
tile_68_100,post\img\tile_68_100.jpg,post\label\tile_68_100.json,undamagedresidentialbuilding,448.0,160.0,511.0,244.0
tile_68_100,post\img\tile_68_100.jpg,post\label\tile_68_100.json,damagedresidentialbuilding,225.0,418.0,343.0,511.0
tile_68_100,post\img\tile_68_100.jpg,post\label\tile_68_100.json,damagedresidentialbuilding,422.0,471.0,500.0,511.0
tile_68_101,post\img\tile_68_101.jpg,post\label\tile_68_101.json,undamagedresidentialbuilding,117.0,254.0,308.0,336.0
tile_68_101,post\img\tile_68_101.jpg,post\label\tile_68_101.json,undamagedresidentialbuilding,320.0,3.0,355.0,36.0
tile_68_101,post\img\tile_68_101.jpg,post\label\tile_68_101.json,undamagedresidentialbuilding,434.0,0.0,481.0,21.0
tile_68_102,post\img\tile_68_102.jpg,post\label\tile_68_102.json,undamagedresidentialbuilding,83.0,0.0,188.0,194.0
tile_68_102,post\img\tile_68_102.jpg,post\label\tile_68_102.json,undamagedresidentialbuilding,368.0,6.0,459.0,150.0
tile_68_102,post\img\tile_68_102.jpg,post\label\tile_68_102.json,damagedresidentialbuilding,248.0,242.0,361.0,378.0
tile_68_103,post\img\tile_68_103.jpg,post\label\tile_68_103.json,damagedresidentialbuilding,414.0,165.0,511.0,243.0
tile_68_103,post\img\tile_68_103.jpg,post\label\tile_68_103.json,undamagedresidentialbuilding,128.0,5.0,291.0,159.0
tile_68_105,post\img\tile_68_105.jpg,post\label\tile_68_105.json,damagedresidentialbuilding,330.0,321.0,378.0,358.0
tile_68_105,post\img\tile_68_105.jpg,post\label\tile_68_105.json,damagedresidentialbuilding,379.0,239.0,493.0,286.0
tile_68_105,post\img\tile_68_105.jpg,post\label\tile_68_105.json,damagedresidentialbuilding,161.0,227.0,216.0,272.0
tile_68_107,post\img\tile_68_107.jpg,post\label\tile_68_107.json,damagedresidentialbuilding,33.0,392.0,79.0,437.0
tile_68_107,post\img\tile_68_107.jpg,post\label\tile_68_107.json,damagedresidentialbuilding,0.0,422.0,37.0,476.0
tile_68_108,post\img\tile_68_108.jpg,post\label\tile_68_108.json,undamagedresidentialbuilding,140.0,108.0,181.0,158.0
tile_68_108,post\img\tile_68_108.jpg,post\label\tile_68_108.json,undamagedcommercialbuilding,290.0,105.0,343.0,179.0
tile_68_108,post\img\tile_68_108.jpg,post\label\tile_68_108.json,undamagedresidentialbuilding,473.0,158.0,504.0,187.0
tile_68_108,post\img\tile_68_108.jpg,post\label\tile_68_108.json,undamagedresidentialbuilding,390.0,216.0,452.0,271.0
tile_68_108,post\img\tile_68_108.jpg,post\label\tile_68_108.json,undamagedcommercialbuilding,298.0,287.0,440.0,410.0
tile_68_108,post\img\tile_68_108.jpg,post\label\tile_68_108.json,undamagedresidentialbuilding,243.0,245.0,288.0,300.0
tile_68_108,post\img\tile_68_108.jpg,post\label\tile_68_108.json,damagedresidentialbuilding,172.0,214.0,215.0,276.0
tile_68_108,post\img\tile_68_108.jpg,post\label\tile_68_108.json,damagedresidentialbuilding,76.0,201.0,117.0,263.0
tile_68_108,post\img\tile_68_108.jpg,post\label\tile_68_108.json,damagedcommercialbuilding,0.0,90.0,61.0,163.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,damagedresidentialbuilding,232.0,387.0,272.0,439.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,damagedresidentialbuilding,198.0,320.0,260.0,376.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,damagedresidentialbuilding,15.0,228.0,51.0,266.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,damagedresidentialbuilding,57.0,256.0,92.0,305.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,damagedresidentialbuilding,97.0,240.0,144.0,308.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedresidentialbuilding,128.0,66.0,180.0,117.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedresidentialbuilding,320.0,167.0,415.0,251.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedresidentialbuilding,317.0,261.0,379.0,371.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedresidentialbuilding,369.0,243.0,455.0,341.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedresidentialbuilding,384.0,353.0,425.0,399.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedresidentialbuilding,72.0,154.0,142.0,210.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedresidentialbuilding,53.0,2.0,92.0,40.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedresidentialbuilding,170.0,81.0,220.0,155.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedcommercialbuilding,215.0,270.0,310.0,357.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,damagedresidentialbuilding,282.0,420.0,314.0,456.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,damagedresidentialbuilding,458.0,478.0,496.0,511.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,undamagedresidentialbuilding,476.0,372.0,511.0,455.0
tile_68_109,post\img\tile_68_109.jpg,post\label\tile_68_109.json,damagedresidentialbuilding,192.0,13.0,292.0,65.0
tile_68_110,post\img\tile_68_110.jpg,post\label\tile_68_110.json,undamagedresidentialbuilding,0.0,414.0,84.0,507.0
tile_68_110,post\img\tile_68_110.jpg,post\label\tile_68_110.json,undamagedresidentialbuilding,20.0,320.0,81.0,409.0
tile_68_110,post\img\tile_68_110.jpg,post\label\tile_68_110.json,undamagedresidentialbuilding,114.0,356.0,232.0,493.0
tile_68_111,post\img\tile_68_111.jpg,post\label\tile_68_111.json,damagedresidentialbuilding,58.0,198.0,114.0,257.0
tile_68_111,post\img\tile_68_111.jpg,post\label\tile_68_111.json,damagedresidentialbuilding,67.0,16.0,141.0,66.0
tile_68_111,post\img\tile_68_111.jpg,post\label\tile_68_111.json,undamagedresidentialbuilding,164.0,180.0,218.0,245.0
tile_68_111,post\img\tile_68_111.jpg,post\label\tile_68_111.json,undamagedresidentialbuilding,248.0,158.0,322.0,238.0
tile_68_111,post\img\tile_68_111.jpg,post\label\tile_68_111.json,undamagedresidentialbuilding,313.0,196.0,404.0,265.0
tile_68_111,post\img\tile_68_111.jpg,post\label\tile_68_111.json,undamagedresidentialbuilding,377.0,81.0,495.0,204.0
tile_68_111,post\img\tile_68_111.jpg,post\label\tile_68_111.json,undamagedresidentialbuilding,480.0,153.0,511.0,205.0
tile_68_111,post\img\tile_68_111.jpg,post\label\tile_68_111.json,undamagedresidentialbuilding,340.0,293.0,471.0,417.0
tile_68_113,post\img\tile_68_113.jpg,post\label\tile_68_113.json,undamagedresidentialbuilding,386.0,362.0,436.0,408.0
tile_68_113,post\img\tile_68_113.jpg,post\label\tile_68_113.json,undamagedresidentialbuilding,436.0,332.0,478.0,379.0
tile_68_113,post\img\tile_68_113.jpg,post\label\tile_68_113.json,undamagedresidentialbuilding,458.0,284.0,486.0,317.0
tile_68_113,post\img\tile_68_113.jpg,post\label\tile_68_113.json,undamagedresidentialbuilding,400.0,42.0,450.0,86.0
tile_68_113,post\img\tile_68_113.jpg,post\label\tile_68_113.json,undamagedresidentialbuilding,234.0,482.0,284.0,511.0
tile_68_114,post\img\tile_68_114.jpg,post\label\tile_68_114.json,undamagedcommercialbuilding,54.0,179.0,177.0,362.0
tile_68_114,post\img\tile_68_114.jpg,post\label\tile_68_114.json,undamagedcommercialbuilding,139.0,0.0,200.0,61.0
tile_68_115,post\img\tile_68_115.jpg,post\label\tile_68_115.json,undamagedcommercialbuilding,0.0,248.0,498.0,459.0
tile_68_115,post\img\tile_68_115.jpg,post\label\tile_68_115.json,damagedcommercialbuilding,376.0,73.0,511.0,192.0
tile_68_115,post\img\tile_68_115.jpg,post\label\tile_68_115.json,undamagedcommercialbuilding,0.0,16.0,121.0,201.0
tile_68_116,post\img\tile_68_116.jpg,post\label\tile_68_116.json,undamagedcommercialbuilding,142.0,75.0,234.0,175.0
tile_68_116,post\img\tile_68_116.jpg,post\label\tile_68_116.json,damagedcommercialbuilding,251.0,81.0,367.0,208.0
tile_68_117,post\img\tile_68_117.jpg,post\label\tile_68_117.json,damagedcommercialbuilding,427.0,386.0,511.0,482.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,damagedresidentialbuilding,18.0,284.0,80.0,347.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,undamagedresidentialbuilding,66.0,242.0,107.0,291.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,undamagedresidentialbuilding,100.0,173.0,175.0,242.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,damagedresidentialbuilding,0.0,358.0,25.0,403.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,undamagedresidentialbuilding,240.0,322.0,309.0,375.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,undamagedresidentialbuilding,314.0,239.0,417.0,306.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,undamagedresidentialbuilding,285.0,119.0,329.0,166.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,undamagedresidentialbuilding,334.0,107.0,366.0,141.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,undamagedcommercialbuilding,372.0,81.0,465.0,150.0
tile_68_124,post\img\tile_68_124.jpg,post\label\tile_68_124.json,undamagedresidentialbuilding,183.0,412.0,249.0,472.0
tile_68_125,post\img\tile_68_125.jpg,post\label\tile_68_125.json,undamagedresidentialbuilding,210.0,205.0,289.0,315.0
tile_68_125,post\img\tile_68_125.jpg,post\label\tile_68_125.json,damagedresidentialbuilding,93.0,467.0,129.0,501.0
tile_68_85,post\img\tile_68_85.jpg,post\label\tile_68_85.json,undamagedresidentialbuilding,0.0,380.0,82.0,482.0
tile_68_85,post\img\tile_68_85.jpg,post\label\tile_68_85.json,undamagedresidentialbuilding,103.0,342.0,184.0,477.0
tile_68_85,post\img\tile_68_85.jpg,post\label\tile_68_85.json,undamagedresidentialbuilding,201.0,355.0,277.0,470.0
tile_68_85,post\img\tile_68_85.jpg,post\label\tile_68_85.json,undamagedresidentialbuilding,283.0,335.0,369.0,469.0
tile_68_85,post\img\tile_68_85.jpg,post\label\tile_68_85.json,undamagedresidentialbuilding,387.0,288.0,466.0,470.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,161.0,2.0,263.0,105.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,26.0,7.0,145.0,103.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,83.0,107.0,154.0,287.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,115.0,297.0,211.0,395.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,0.0,356.0,86.0,457.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,22.0,444.0,120.0,511.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,300.0,202.0,361.0,308.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,267.0,323.0,336.0,442.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,248.0,464.0,299.0,511.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedcommercialbuilding,380.0,253.0,511.0,451.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,292.0,73.0,457.0,199.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,395.0,0.0,503.0,138.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,0.0,258.0,64.0,334.0
tile_68_86,post\img\tile_68_86.jpg,post\label\tile_68_86.json,undamagedresidentialbuilding,166.0,112.0,232.0,247.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,108.0,124.0,207.0,239.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,33.0,224.0,139.0,325.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,145.0,275.0,220.0,368.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,296.0,0.0,397.0,154.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,68.0,0.0,132.0,52.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,192.0,0.0,289.0,77.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,229.0,345.0,320.0,461.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,317.0,234.0,414.0,330.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,65.0,365.0,148.0,436.0
tile_68_87,post\img\tile_68_87.jpg,post\label\tile_68_87.json,undamagedresidentialbuilding,0.0,315.0,59.0,397.0
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,damagedresidentialbuilding,316.0,348.0,348.0,384.0
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,damagedresidentialbuilding,247.0,368.0,293.0,404.0
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,damagedresidentialbuilding,309.0,411.0,351.0,450.0
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,damagedresidentialbuilding,418.0,468.0,463.0,511.0
